"Sheet","No","Video Title (ชื่อคลิป)","URL / Timestamp Link (ลิงก์วิดีโอ)","Summary & Key Content (เนื้อหาสรุป)","Keywords / Tag","Keyword Code","Category"
"AllShort","41","👻เพกาซัส (Pegasus) เป็นซอฟต์แวร์สปายแวร์ (Spyware)","https://www.youtube.com/watch?v=5qPXM5TCXwA","คลังความรู้ Prajan: Short/Reel หัวข้อ ""👻เพกาซัส (Pegasus) เป็นซอฟต์แวร์สปายแวร์ (Spyware)"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa109","pdpa"
"AllShort","42","🎙️: ""ถ้าข้อมูลลูกค้าของคุณหลุดไป คุณจะทำยังไง? 😱 อย่าปล่อยให้ข้อมูลขององค์กรตกอยู่ในมือของคนผิด!""","https://www.youtube.com/watch?v=HJHjli-SG58","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🎙️: ""ถ้าข้อมูลลูกค้าของคุณหลุดไป คุณจะทำยังไง? 😱 อย่าปล่อยให้ข้อมูลขององค์กรตกอยู่ในมือของคนผิด!"""" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa110","pdpa"
"AllShort","43","Short/Reel lP5JqY_JNZY","https://www.youtube.com/watch?v=lP5JqY_JNZY","คลังความรู้ Prajan: Short/Reel หัวข้อ ""Short/Reel lP5JqY_JNZY"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa111","pdpa"
"AllShort","44","ทำไมธุรกิจถึงควรมี Trustmark PDPAช่วยเพิ่มความน่าเชื่อถือ  #PDPACompliance  #prohibiteditems","https://www.youtube.com/watch?v=YvJd9rHX1qg","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ทำไมธุรกิจถึงควรมี Trustmark PDPAช่วยเพิ่มความน่าเชื่อถือ  #PDPACompliance  #prohibiteditems"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Compliance, กฎหมาย, Trustmark PDPA, Certification","train17","train"
"AllShort","45","ประโยชน์ของ Trustmark PDPAความโปร่งใส เพิ่มความเชื่อมั่นในธุรกิจ #PDPA #Trustmark #ธุรกิจยั่งยืน","https://www.youtube.com/watch?v=xZoIMt713S4","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ประโยชน์ของ Trustmark PDPAความโปร่งใส เพิ่มความเชื่อมั่นในธุรกิจ #PDPA #Trustmark #ธุรกิจยั่งยืน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Trustmark PDPA, Certification","train18","train"
"AllShort","46","เอกสารที่ต้องเตรียมสำหรับ Trustmark PDPAเช็คลิสต์เอกสารที่จำเป็นในการยื่นขอ Trustmark PDPA #PDPA","https://www.youtube.com/watch?v=p8yCX3UhDLA","คลังความรู้ Prajan: Short/Reel หัวข้อ ""เอกสารที่ต้องเตรียมสำหรับ Trustmark PDPAเช็คลิสต์เอกสารที่จำเป็นในการยื่นขอ Trustmark PDPA #PDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Trustmark PDPA, Certification, เอกสาร PDPA, Policy","train19","train"
"AllShort","47","ขั้นตอนการขอ Trustmark PDPA #PDPACompliance #Trustmark #dataprotection","https://www.youtube.com/watch?v=FklY6t_IjSU","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ขั้นตอนการขอ Trustmark PDPA #PDPACompliance #Trustmark #dataprotection"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Compliance, กฎหมาย, Trustmark PDPA, Certification","train20","train"
"AllShort","48","Yeepeng International 2024","https://www.youtube.com/watch?v=H3O_M639VAg","คลังความรู้ Prajan: Short/Reel หัวข้อ ""Yeepeng International 2024"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa112","pdpa"
"AllShort","49","📢 ข่าวสำคัญ! หน่วยงานรัฐเร่งผลักดันการปฏิบัติตาม PDPA และ พ.ร.บ.ไซเบอร์  #trustmarkpdpa","https://www.youtube.com/watch?v=dmYXNKVO6f0","คลังความรู้ Prajan: Short/Reel หัวข้อ ""📢 ข่าวสำคัญ! หน่วยงานรัฐเร่งผลักดันการปฏิบัติตาม PDPA และ พ.ร.บ.ไซเบอร์  #trustmarkpdpa"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Trustmark PDPA, Certification","train21","train"
"AllShort","50","""รับรองมาตรฐาน PDPA พร้อม Trustmark!""","https://www.youtube.com/watch?v=N_GSQe7Cd5E","คลังความรู้ Prajan: Short/Reel หัวข้อ """"รับรองมาตรฐาน PDPA พร้อม Trustmark!"""" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Trustmark PDPA, Certification","train22","train"
"AllShort","51","Yeepeng International Prohibited Item /Not Allow","https://www.youtube.com/watch?v=3Rbl5FsTB2M","คลังความรู้ Prajan: Short/Reel หัวข้อ ""Yeepeng International Prohibited Item /Not Allow"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa113","pdpa"
"AllShort","52","ทำอย่างไรหน่วยงานถูกแอบอ้างทำอย่างไร","https://www.youtube.com/watch?v=lHY8wMZA0Ko","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ทำอย่างไรหน่วยงานถูกแอบอ้างทำอย่างไร"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa114","pdpa"
"AllShort","53","ระบบPOS สำหรับขายสินค้าอื่นๆพร้อมกับการบริการซักอบรีด เพิ่มรายได้จบในที่เดียว","https://www.youtube.com/watch?v=qwjtUaOMccY","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ระบบPOS สำหรับขายสินค้าอื่นๆพร้อมกับการบริการซักอบรีด เพิ่มรายได้จบในที่เดียว"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","บริการ, Consulting","svc03","svc"
"AllShort","54","การสร้างระบบการสื่อ SMS สารอัตโนมัติสำหรับให้ลูกค้ารู้สึกถึงความใส่ใจรายละเอียด","https://www.youtube.com/watch?v=DyvzY6FOpIo","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การสร้างระบบการสื่อ SMS สารอัตโนมัติสำหรับให้ลูกค้ารู้สึกถึงความใส่ใจรายละเอียด"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","AI, Automation","ai16","ai"
"AllShort","55","ระบบโปรโมชั่น เพื่อสร้าง brand royalty สำหรับลูกค้ารู้สึกถึงความพิเศษความใส่ใจและความมีน้ำใจของร้าน","https://www.youtube.com/watch?v=8HiqjCtqaiU","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ระบบโปรโมชั่น เพื่อสร้าง brand royalty สำหรับลูกค้ารู้สึกถึงความพิเศษความใส่ใจและความมีน้ำใจของร้าน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa115","pdpa"
"AllShort","56","การจัดเก็บข้อมูลลูกค้าและประวัติของผ้าพร้อมความรู้สึกของลูกค้าเท่าเทียมกัน","https://www.youtube.com/watch?v=oSHfcgqMqII","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การจัดเก็บข้อมูลลูกค้าและประวัติของผ้าพร้อมความรู้สึกของลูกค้าเท่าเทียมกัน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa116","pdpa"
"AllShort","57","การกำหนดกำลังการผลิตซักอบรีดผ้าการวางแผนอย่างรอบคอบช่วยให้งานออกมาเป็นระบบ Premium มากขึ้น","https://www.youtube.com/watch?v=vyQlN4WdAeU","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การกำหนดกำลังการผลิตซักอบรีดผ้าการวางแผนอย่างรอบคอบช่วยให้งานออกมาเป็นระบบ Premium มากขึ้น"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa117","pdpa"
"AllShort","58","การกำหนดราคา  ปลดปล่อยความยุ่งยากในอดีต ความรู้สามารถถ่ายทอดได้โดยง่ายผ่านระบบคอมพิวเตอร์","https://www.youtube.com/watch?v=CLoplHn4j8g","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การกำหนดราคา  ปลดปล่อยความยุ่งยากในอดีต ความรู้สามารถถ่ายทอดได้โดยง่ายผ่านระบบคอมพิวเตอร์"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa118","pdpa"
"AllShort","59","คุณรู้หรือไม่ว่า 90% ของเว็บไซต์ในประเทศไทยยังทำผิด PDPA? 😱#PDPACompliance  #Cybersecurity","https://www.youtube.com/watch?v=zRYWqCdic1E","คลังความรู้ Prajan: Short/Reel หัวข้อ ""คุณรู้หรือไม่ว่า 90% ของเว็บไซต์ในประเทศไทยยังทำผิด PDPA? 😱#PDPACompliance  #Cybersecurity"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection, Compliance, กฎหมาย","sec33","sec"
"AllShort","60","กรณี ศึกษาการแจ้งละเมิด จากหน่วยราชการ","https://www.youtube.com/watch?v=9PHeqq6MsZc","คลังความรู้ Prajan: Short/Reel หัวข้อ ""กรณี ศึกษาการแจ้งละเมิด จากหน่วยราชการ"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Prajan, Knowledge Base, Short/Reel","pdpa119","pdpa"
"AllShort","61","🔐 เสริมเกราะป้องกันองค์กรของคุณด้วย ""Security Awareness"" จาก PDPACheck.com!","https://www.youtube.com/watch?v=wIVO4KBDjdY","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🔐 เสริมเกราะป้องกันองค์กรของคุณด้วย ""Security Awareness"" จาก PDPACheck.com!"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection","sec34","sec"
"AllShort","62","🚨 โปรโมชั่นพิเศษ! บริการ PDPA Compliance ครบวงจร 🛡️✨","https://www.youtube.com/watch?v=-iO_RuZBLXw","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🚨 โปรโมชั่นพิเศษ! บริการ PDPA Compliance ครบวงจร 🛡️✨"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, บริการ, Consulting, Compliance, กฎหมาย","svc04","svc"
"AllShort","63","✨ ทำ PDPA ด้วย AI จาก PDPACheck.com ง่ายๆ","https://www.youtube.com/watch?v=_R3QX7S9bi8","คลังความรู้ Prajan: Short/Reel หัวข้อ ""✨ ทำ PDPA ด้วย AI จาก PDPACheck.com ง่ายๆ"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, AI, Automation","ai17","ai"
"AllShort","64","✨ ทำ PDPA ด้วย AI จาก PDPACheck.com ง่ายๆ","https://www.youtube.com/watch?v=tHaYZyr92Hs","คลังความรู้ Prajan: Short/Reel หัวข้อ ""✨ ทำ PDPA ด้วย AI จาก PDPACheck.com ง่ายๆ"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, AI, Automation","ai18","ai"
"AllShort","65","ก็ทำ PDPA แล้ว ทำไมยังถูกปรับ?","https://www.youtube.com/watch?v=WTw2WDVDyyc","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ก็ทำ PDPA แล้ว ทำไมยังถูกปรับ?"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa120","pdpa"
"AllShort","66","ทำไมไม่มีใครอยากทำ PDPA กฏหมายคุ้มครองข้อมูลส่วนบุคคล 🤔","https://www.youtube.com/watch?v=yUngMX9NvoU","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ทำไมไม่มีใครอยากทำ PDPA กฏหมายคุ้มครองข้อมูลส่วนบุคคล 🤔"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa121","pdpa"
"AllShort","67","✨ เฉพาะสำหรับหน่วยงานที่ต้องการทำ PDPA ✨📚 การอบรมทำ PDPA ด้วยตนเองกับ🚫 ไม่เสียค่าใช้จ่าย🔴📝","https://www.youtube.com/watch?v=U000yvhIPTA","คลังความรู้ Prajan: Short/Reel หัวข้อ ""✨ เฉพาะสำหรับหน่วยงานที่ต้องการทำ PDPA ✨📚 การอบรมทำ PDPA ด้วยตนเองกับ🚫 ไม่เสียค่าใช้จ่าย🔴📝"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Training, Workshop","train23","train"
"AllShort","68","🔒 ปกป้องข้อมูลสำคัญของคุณ: อย่าลืมเข้ารหัสไฟล์ก่อนส่งออกนอกบริษัท! 🔒 #pdpa #cybersecurity #pdpacheck","https://www.youtube.com/watch?v=5cxgj09q5K4","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🔒 ปกป้องข้อมูลสำคัญของคุณ: อย่าลืมเข้ารหัสไฟล์ก่อนส่งออกนอกบริษัท! 🔒 #pdpa #cybersecurity #pdpacheck"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection","sec35","sec"
"AllShort","69","🍪 Cookie Consent: อนุญาต หรือ ปฏิเสธ? 🤔 #pdpa #cybersecurity #pdpacheck","https://www.youtube.com/watch?v=F9t6AWCzok4","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🍪 Cookie Consent: อนุญาต หรือ ปฏิเสธ? 🤔 #pdpa #cybersecurity #pdpacheck"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection, Consent, Cookie, Privacy Notice","consent16","consent"
"AllShort","70","🔒 ปกป้องความเป็นส่วนตัวของคุณ: ลบ User ที่ไม่ใช้ใน PC ของคุณ! 🔒 #pdpa #cybersecurity #pdpacheck #sgc","https://www.youtube.com/watch?v=yLN9VHQnBDs","คลังความรู้ Prajan: Short/Reel หัวข้อ ""🔒 ปกป้องความเป็นส่วนตัวของคุณ: ลบ User ที่ไม่ใช้ใน PC ของคุณ! 🔒 #pdpa #cybersecurity #pdpacheck #sgc"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection","sec36","sec"
"AllShort","71","การสร้างประกาศ/แจ้งเตือน ด้วย AI","https://www.youtube.com/watch?v=IuDOMStOdmc","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การสร้างประกาศ/แจ้งเตือน ด้วย AI"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","AI, Automation, Consent, Cookie, Privacy Notice","consent17","consent"
"AllShort","72","การสร้างประกาศ/แจ้งเตือน ด้วย AI","https://www.youtube.com/watch?v=8ys9BNLOWEI","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การสร้างประกาศ/แจ้งเตือน ด้วย AI"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","AI, Automation, Consent, Cookie, Privacy Notice","consent18","consent"
"AllShort","73","PDPA ไม่ใช่เรื่องยากอีกต่อไป! ทำได้เองง่ายๆ ฟรี! ไม่มีค่าใช้จ่าย! 🚀","https://www.youtube.com/watch?v=DOK6v7ruJ08","คลังความรู้ Prajan: Short/Reel หัวข้อ ""PDPA ไม่ใช่เรื่องยากอีกต่อไป! ทำได้เองง่ายๆ ฟรี! ไม่มีค่าใช้จ่าย! 🚀"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa122","pdpa"
"AllShort","74","ภัยไซเบอร์แบบ MINT เข้าโจมตีคุณแล้วหรือยัง?","https://www.youtube.com/watch?v=_wAm2Qgt-zw","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ภัยไซเบอร์แบบ MINT เข้าโจมตีคุณแล้วหรือยัง?"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Security, Cybersecurity, Data Protection","sec37","sec"
"AllShort","75","อย่ารอให้ภัยมาถึงตัว! ปกป้ององค์กรของคุณจากภัยร้ายของ AI ด้วย #ความปลอดภัยAI #ภัยไซเบอร์ #AI","https://www.youtube.com/watch?v=PEprkEf4FW8","คลังความรู้ Prajan: Short/Reel หัวข้อ ""อย่ารอให้ภัยมาถึงตัว! ปกป้ององค์กรของคุณจากภัยร้ายของ AI ด้วย #ความปลอดภัยAI #ภัยไซเบอร์ #AI"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","Security, Cybersecurity, Data Protection, AI, Automation","ai19","ai"
"AllShort","76","Live สด ที่ชุมชนทีไร เสี่ยงโดนถูกร้อง ถูกปรับ 500,000 บาททุกที ถ้าไม่ทำตาม PDPA #pdpa","https://www.youtube.com/watch?v=kgZ5yvVrlIY","คลังความรู้ Prajan: Short/Reel หัวข้อ ""Live สด ที่ชุมชนทีไร เสี่ยงโดนถูกร้อง ถูกปรับ 500,000 บาททุกที ถ้าไม่ทำตาม PDPA #pdpa"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa123","pdpa"
"AllShort","77","ภัยไซเบอร์ไม่ใช่เรื่องไกลตัว! ปกป้องธุรกิจของคุณก่อนจะสายเกินแก้ด้วย PDPA to Security จาก SGC #pdpa","https://www.youtube.com/watch?v=g6foXaHnI3Y","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ภัยไซเบอร์ไม่ใช่เรื่องไกลตัว! ปกป้องธุรกิจของคุณก่อนจะสายเกินแก้ด้วย PDPA to Security จาก SGC #pdpa"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection","sec38","sec"
"AllShort","78","1 นาที PDPA : Insider Threats: ภัยร้ายใกล้ตัวที่คุณต้องระวัง!รู้หรือไม่?","https://www.youtube.com/watch?v=NG5zDNInxhc","คลังความรู้ Prajan: Short/Reel หัวข้อ ""1 นาที PDPA : Insider Threats: ภัยร้ายใกล้ตัวที่คุณต้องระวัง!รู้หรือไม่?"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa124","pdpa"
"AllShort","79","PDPA & Security: ทำไมต้องทำพร้อมกัน?  #PDPA #Security #Cybersecurity #SGC","https://www.youtube.com/watch?v=FwPRhoCzYrI","คลังความรู้ Prajan: Short/Reel หัวข้อ ""PDPA & Security: ทำไมต้องทำพร้อมกัน?  #PDPA #Security #Cybersecurity #SGC"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection","sec39","sec"
"AllShort","80","PDPA ทำยาก? ไม่ต้องกังวลอีกต่อไป! PDPA Check ช่วยให้การทำ PDPA เป็นเรื่องง่ายสำหรับหน่วยงานขนาดใหญ่","https://www.youtube.com/watch?v=2Br1gLDb22M","คลังความรู้ Prajan: Short/Reel หัวข้อ ""PDPA ทำยาก? ไม่ต้องกังวลอีกต่อไป! PDPA Check ช่วยให้การทำ PDPA เป็นเรื่องง่ายสำหรับหน่วยงานขนาดใหญ่"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa125","pdpa"
"AllShort","81","ประเมินความรู้ PDPA & เรียน E-Learning | PDPACheck","https://www.youtube.com/watch?v=GLE-CuUhaa0","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ประเมินความรู้ PDPA & เรียน E-Learning | PDPACheck"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa126","pdpa"
"AllShort","82","📢 เอกสาร PDPA เยอะจนปวดหัว?ลองใช้ PDPA Check สิ #PDPA #PDPAcheck #ตัวช่วยPDPA #ง่ายกว่าที่คิด","https://www.youtube.com/watch?v=dxkUtQRfvk4","คลังความรู้ Prajan: Short/Reel หัวข้อ ""📢 เอกสาร PDPA เยอะจนปวดหัว?ลองใช้ PDPA Check สิ #PDPA #PDPAcheck #ตัวช่วยPDPA #ง่ายกว่าที่คิด"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, เอกสาร PDPA, Policy","pdpa127","pdpa"
"AllShort","83","PDPA ทำยาก ปวดหัวเรื่องเอกสาร? #PDPA #PDPAcheck #ตัวช่วยPDPA #ธุรกิจ #ลดต้นทุน","https://www.youtube.com/watch?v=lU4rN3OTJdw","คลังความรู้ Prajan: Short/Reel หัวข้อ ""PDPA ทำยาก ปวดหัวเรื่องเอกสาร? #PDPA #PDPAcheck #ตัวช่วยPDPA #ธุรกิจ #ลดต้นทุน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, เอกสาร PDPA, Policy","pdpa128","pdpa"
"AllShort","84","ประกาศแจ้งเตือนการจัดการข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=ZXDsVefINU0","คลังความรู้ Prajan: Short/Reel หัวข้อ ""ประกาศแจ้งเตือนการจัดการข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Consent, Cookie, Privacy Notice","consent19","consent"
"AllShort","85","เรียนรู้ PDPA เชิงลึก พร้อมลงมือปฏิบัติจริงที่นิมมาน เชียงใหม่! 🌳#pdpa  #cybersecurity #อบรมPDPA","https://www.youtube.com/watch?v=mJra_-pil3g","คลังความรู้ Prajan: Short/Reel หัวข้อ ""เรียนรู้ PDPA เชิงลึก พร้อมลงมือปฏิบัติจริงที่นิมมาน เชียงใหม่! 🌳#pdpa  #cybersecurity #อบรมPDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy, Security, Cybersecurity, Data Protection, Training, Workshop","train24","train"
"AllShort","86","1 นาที PDPA","https://www.youtube.com/watch?v=7H9ZA4PdyKo","คลังความรู้ Prajan: Short/Reel หัวข้อ ""1 นาที PDPA"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa129","pdpa"
"AllShort","87","การร้องเรียนสิทธิของเจ้าของข้อมูลส่วนบุคคล #pdpa #กฏหมายคุ้มครองข้อมูลส่วนบุคคล #ยื่นคำรอง#ร้องเรียน","https://www.youtube.com/watch?v=Pe-WsEYEwDM","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การร้องเรียนสิทธิของเจ้าของข้อมูลส่วนบุคคล #pdpa #กฏหมายคุ้มครองข้อมูลส่วนบุคคล #ยื่นคำรอง#ร้องเรียน"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa130","pdpa"
"AllShort","88","การทำPDPAด้วยตนเอง เรามีเครื่องมือ⚙️ช่วยทำPDPA  12 เครื่องมือ ราคาเริ่มต้น 599 บาท","https://www.youtube.com/watch?v=4i0NlcBqJqQ","คลังความรู้ Prajan: Short/Reel หัวข้อ ""การทำPDPAด้วยตนเอง เรามีเครื่องมือ⚙️ช่วยทำPDPA  12 เครื่องมือ ราคาเริ่มต้น 599 บาท"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa131","pdpa"
"AllShort","89","มอบทุน 25,000 บาทสำหรับทำ PDPA สำหรับผู้เข้าโครงการ LIVE SPARK #pdpa #คุ้มครองข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=aAg6d8HNHCw","คลังความรู้ Prajan: Short/Reel หัวข้อ ""มอบทุน 25,000 บาทสำหรับทำ PDPA สำหรับผู้เข้าโครงการ LIVE SPARK #pdpa #คุ้มครองข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa132","pdpa"
"AllShort","90","มิจฉาชีพประกาศรับสมัครงานพร้อมโฆษณาจูงใจ ภาค 2 #pdpa #คุ้มครองข้อมูลส่วนบุคคล","https://www.youtube.com/watch?v=hGEqlpvbL90","คลังความรู้ Prajan: Short/Reel หัวข้อ ""มิจฉาชีพประกาศรับสมัครงานพร้อมโฆษณาจูงใจ ภาค 2 #pdpa #คุ้มครองข้อมูลส่วนบุคคล"" สำหรับใช้ค้นหาและอ้างอิงเมื่อลูกค้าถามเรื่องที่เกี่ยวข้อง","PDPA, ข้อมูลส่วนบุคคล, Privacy","pdpa133","pdpa"
